/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg
822.5056214435456,795.4032211156821,978.1759204942549,846.2263942307695,4.5646888286427405,766.9754715248959,
815.4752360343764,789.939093486106,974.0547526949358,851.2054854368939,4.570162836287206,760.8718224762672,
807.9505588499557,787.5107314288543,969.0666666666666,848.6185142857149,4.576334700657615,758.5858606611212,
806.15236711376,789.6391026412978,971.0666666666664,847.6443809523819,4.576112706539487,759.5511678474895,
794.6164091338305,782.2468566493702,967.0212765957442,822.710283018869,4.570035385207838,748.6816065566265,
778.597186244162,706.2501821650857,931.2146892655362,778.7090893470784,4.5630234724786325,703.4720341879301,
781.8831555287168,651.1342611524229,899.2537313432833,690.5277040816313,4.550774760276759,669.1821005000463,
772.5425453501718,688.7495367200409,911.598746081504,714.8134320557482,4.539788815400414,675.1899626403668,
751.1283726220008,686.7889667180943,927.3584905660373,753.1032253086414,4.533696372427759,671.2210902530111,
758.121069914975,694.014808165841,939.1359469475328,750.5079628195192,4.528426757137131,678.6999246693379,
763.8792910229861,707.5588010312814,955.434782608695,743.2740108401081,4.530747628659679,690.0278698992132,
767.3963096388304,715.4941880955855,980.2359882005892,753.6504162014584,4.54243595572747,710.5610050526369,
759.852350446226,724.2870913299377,993.9561435302644,770.7586565059548,4.5650157292609705,718.8871082153273,
748.1630585364991,786.6780122601201,1102.9027852484292,810.8619579093659,4.560649366554067,745.6387417955812,
729.0597749785177,820.8377950451882,1148.8510644397602,863.2951475641216,4.538998987978205,751.6219798179077,
722.2432413419918,834.5714134655733,1150.6000000000006,874.6906803622868,4.524413918735116,744.7861139197739,
726.666666666667,842.6533216115197,1172.8915662650613,882.791248245644,4.528381157687562,747.1522453450153,
730.172413793103,847.9053579093097,1153.1380753138121,881.0290675596716,4.509897441810876,737.7866972477058,
723.1448763250883,769.009270614788,992.3875432525958,778.1290510687317,4.502130490497533,691.9226393629116,
717.6785714285719,709.4408844475994,926.8581081081084,734.4995788846046,4.501538650719427,652.5527192008876,
753.4379671150971,681.4940741144858,900.5786026200876,685.9914440525085,4.496027200028194,642.4357295471779,
775.2559726962465,676.4251014355638,892.4561403508775,674.5205900939883,4.499083525551283,645.9429824561403,
795.6521739130437,675.205769292653,897.0394736842104,661.6648126569871,4.51529767811815,662.9213483146073,
791.4373088685013,676.7130373901581,898.5530546623795,679.2966687822947,4.5362721838451225,666.235059760955,
754.8701298701308,681.5325316720991,901.6616314199393,693.7086154361713,4.547790158208827,660.9374999999995,
720.8333333333343,642.9563061084209,880.5471124620065,655.9369789946946,4.5539411388677005,628.8704965920159,
684.7222222222238,592.1587706853757,840.6060606060614,603.0963263342396,4.562364421017403,585.6800766283516,
703.0701754385977,609.8390377026947,840.8668730650159,616.0815539840073,4.5480426821080915,597.9868913857665,
729.5580110497249,634.6479304004923,856.3271604938274,629.0909308587269,4.544376899696049,621.6560509554147,
719.7233473506242,639.0639236923168,860.9322797877093,634.0644885801776,4.543181290073214,620.7997235321084,
693.0074916669852,637.3802352794472,866.7686781721768,635.5795946320925,4.542336721312399,610.8744099749046,
703.828449307254,626.1345991569954,868.2141671877782,630.782542429498,4.563512481646507,609.2965395916672,
730.2383600800574,629.5498253313293,867.6731552783871,631.1971482655717,4.564655027634364,615.6502711728609,
751.6548639994505,666.6205416269502,878.7273508680131,675.1071420076647,4.560634828038246,641.132275354162,
771.8218332197212,705.3403840510596,888.5703960295943,715.9498959426573,4.555245084629224,663.8755537883663,
