/ && GET,/basket.html && GET,/cart && DELETE,/cart && POST,/category.html && GET,/customers && GET,/detail.html?id={} && GET,/login && GET,avg,unknown
9635.735622365652,9522.793452998634,7478.743816851471,17198.409418254265,9063.591600164329,13630.328187059014,9640.571067804034,17183.50509836934,9405.68242943313,869.767457106137
8365.752821386504,8463.49822209855,4768.268673732351,15340.627541058991,8000.702070944117,12395.406500099707,9000.421307792105,16296.683814898857,8248.567572631093,778.2322061683187
4962.521884472846,5551.801903404022,4496.283954232202,12677.223511707927,6109.217446794543,9021.383162602537,7100.649563557474,13847.069774879837,5481.503307975559,662.6270674056157
4478.533003929543,4487.047392568963,4104.829754753512,11993.919107635622,4904.530366199668,4977.695889171862,6206.998932217352,12313.11042114108,4566.922609274832,566.2926745697108
2365.2449741567707,3097.4123005466654,3299.9031206389564,4844.672249971925,2330.589782998146,3703.8439462690058,4372.131262915851,8804.5975947635,2876.878077811478,489.3691504465168
2292.956501625531,2388.2826694520745,3008.394760305392,4549.936839332075,2158.417719512942,3257.040832514104,3612.790322063049,6820.121954262118,2453.5190743794474,463.40567547868045
2129.6265772985566,1843.3132909927122,2388.0159261534354,4239.627530689939,1718.2211157058505,2440.2014308451317,2262.3894959189292,4762.897077750824,2175.668229136917,432.88571779259735
1668.0733841057863,1529.9406744643188,2191.308621504744,3557.1715415118674,1115.4184724275683,2256.5318947760957,1818.9929665127884,4209.613366734027,1845.0932494612089,401.87851936030734
1543.7760805629605,1348.4831543169537,2071.7149574801906,3178.2250482520453,989.4565000946934,2190.0191474048643,1656.280929925034,4138.43638451771,1733.6136890220232,382.4369799385597
1144.9161399905554,985.6592942313109,1930.6078004567642,2864.6401422271383,933.0282665941036,2042.4764958985363,1145.3013650828532,3845.5033596622734,1443.483957627211,347.20805799662764
1012.3424341288354,959.5425571495268,1815.5747028892606,2507.5137227220443,906.8174191131387,1976.7929051572755,994.5544811788402,3507.7085908181034,1314.2579833770928,328.403416071622
937.6972713215623,887.1470650260737,1508.9523699494325,2424.0634051075485,863.4036771971116,1761.8235251765386,918.5988684629588,2820.528690851121,1013.7277740606162,293.1144918202094
924.2985201973373,855.9752635595805,1423.3838690087182,2360.976722159956,839.1465302066415,1695.7392877149662,894.6852876879279,2546.338398238843,980.501809136212,281.8409983764489
867.2223752033417,842.731364905407,1310.4639420814453,2152.375885013638,785.9651592198467,1563.51450355497,855.9338876005788,2236.6203227802166,941.1055173160439,267.57861512718546
855.467014704467,822.2853041919885,1307.5176760966722,2105.8081872295343,768.625622465105,1513.7189330157298,832.4418206332508,2196.894255613437,927.3771714776597,271.7629621506321
817.3338722166914,772.9766908357044,1182.7917138654757,2094.2299308347556,717.4758464610416,1439.866227113863,774.9631971311992,2121.0612594644117,895.7414565811382,261.1758386989441
803.8525594717414,758.1868877401821,1179.1649390741209,2059.2488303784094,703.2849871218938,1423.399306507566,757.5477587671164,2102.9996003259175,885.6973296426817,248.22528512372384
717.0164642911499,698.724417685682,1028.4789016787633,1944.6888153206473,652.973979111229,1306.858239506929,704.9353971072159,1985.1769554392909,847.1918403704078,244.95053922703707
724.4655454362968,704.5738681807271,999.3847664474937,1928.3862571154937,646.3663202578666,1291.5859379665903,687.1140763823129,1990.419502581628,846.4235140402807,248.90994178771334
716.579761156167,690.5555437040582,997.2384161015475,1939.9902797732466,638.7159768080921,1162.0926280127183,668.3084355786185,1983.1708375868377,838.828939411773,247.79415510471074
719.8491699654422,683.1193479136622,996.3765836960058,1922.30061283273,630.9627811603672,1170.5929012260626,662.1636022124259,1951.226702460021,835.8104170152208,247.50468303684033
701.236369985645,666.3561661059673,973.3136375415775,1836.1708737047902,609.2580652780935,1096.8142118167311,646.0776311355498,1854.2147131220738,819.7513560741297,244.20316608267393
689.2348461903953,639.8397422264809,967.4344839190019,1817.4639355762024,594.9228148002622,1030.5219127222556,624.5944505745274,1828.1098002393437,809.1579779021584,244.9103339855425
645.7247045683757,588.0372437741413,941.2972886686703,1682.1075698130048,541.0486783756035,990.7869725614532,568.9497312987637,1678.83868112729,779.9807280467173,236.0052995266613
580.0281121692124,499.0383832507882,900.8277574108436,1615.2383961254868,484.9961127906415,970.357846311294,495.01336637514487,1668.8327977839226,734.2830174126992,221.80181726020152
514.7702407834317,485.0447701279357,885.082171487861,1537.31798821375,469.9899147094471,948.9823537120435,473.06633989393214,1627.901488360782,703.8657730443981,214.85200041062657
493.6344725880343,474.59529593731725,887.083974152792,1424.870344659477,465.5342868202819,929.6204218416865,460.33959216703255,1534.159264356803,684.1770004634169,214.44139399059299
481.833313116272,462.5215875284538,871.954337910595,1390.845859600178,459.83629192070555,918.510723045544,454.96285959993577,1477.8171945992804,671.4297734076363,213.21309887564047
