/ && GET,/cart && GET,/cart/checkout && POST,/product/{id} && GET,/setCurrency && POST,avg,unknown
2349.650077760498,2340.8091123330714,2298.0104712041884,2340.637450199203,217.45283018867923,2302.226388563394,
2348.835403726708,2339.6756329113923,2294.3315508021387,2337.5,216.1219512195122,2300.5067169455574,
2348.835403726708,2339.6756329113923,2294.3315508021387,2337.5,216.1219512195122,2300.5067169455574,
2347.554347826087,2339.4382911392404,2296.927966101695,2337.9220779220777,213.76237623762376,2300.98452883263,
2347.554347826087,2339.4382911392404,2296.927966101695,2337.9220779220777,213.76237623762376,2300.98452883263,
2347.554347826087,2339.4382911392404,2296.927966101695,2337.9220779220777,213.76237623762376,2300.98452883263,
2345.7307692307695,2339.540412044374,2293.423913043478,2338.5057471264367,210.7868020304569,2299.812426729191,
2345.7307692307695,2339.540412044374,2293.423913043478,2338.5057471264367,210.7868020304569,2299.812426729191,
2346.324655436447,2339.260143198091,2290.924092409241,2338.888888888889,210.18041237113414,2299.1304347826085,
2346.324655436447,2339.260143198091,2290.924092409241,2338.888888888889,210.18041237113414,2299.1304347826085,
2345.4268292682927,2338.636363636364,2289.365256124722,2338.5786802030457,208.15789473684202,2298.5653809971773,
2345.4268292682927,2338.636363636364,2289.365256124722,2338.5786802030457,208.15789473684202,2298.5653809971773,
2345.5343511450383,2339.0476190476193,2289.225589225589,2338.519447929736,209.99999999999994,2298.7435415688115,
