/ && GET,/cart && GET,/cart/checkout && POST,^/product/[0-9][[:alnum:]]*$ && GET,/unknown,avg,/unknown2
407.6923076923074,481.8181818181829,959.4827586206898,4.893333333333333,543.2432432432436,643.5439560439562,
407.6923076923074,481.8181818181829,959.4827586206898,4.893333333333333,543.2432432432436,643.5439560439562,
407.6923076923074,481.8181818181829,959.4827586206898,4.893333333333333,543.2432432432436,643.5439560439562,
407.6923076923074,481.8181818181829,959.4827586206898,4.893333333333333,543.2432432432436,643.5439560439562,
383.4134615384613,617.0542635658917,978.3132530120481,5.142857142857146,648.3333333333335,682.0895522388063,
383.41346153846155,617.0542635658915,978.3132530120483,5.142857142857146,648.3333333333335,682.089552238806,
397.47191011235947,752.1428571428571,1043.8461538461534,8.636363636363631,758.5714285714287,757.7205882352944,
397.4719101123592,752.1428571428573,1043.8461538461534,8.636363636363637,758.5714285714287,757.7205882352941,
397.47191011235947,752.1428571428571,1043.8461538461534,8.636363636363631,758.5714285714287,757.7205882352944,
397.47191011235947,752.1428571428571,1043.8461538461534,8.636363636363631,758.5714285714287,757.7205882352944,
467.4050632911389,800.7812499999998,1301.9480519480514,9.230769230769234,784.1176470588235,813.5474860335198,
467.4050632911389,800.7812499999998,1301.9480519480514,9.230769230769234,784.1176470588235,813.5474860335198,
541.0256410256405,732.022471910112,1180.8219178082193,10.176470588235274,704.0322580645168,757.037037037037,
541.0256410256405,732.022471910112,1180.8219178082193,10.176470588235274,704.0322580645168,757.037037037037,
541.0256410256405,732.022471910112,1180.8219178082193,10.176470588235274,704.0322580645168,757.037037037037,
541.0256410256405,732.022471910112,1180.8219178082193,10.176470588235274,704.0322580645168,757.037037037037,
541.0256410256405,732.022471910112,1180.8219178082193,10.176470588235274,704.0322580645168,757.037037037037,
558.7500000000011,470.0,764.2857142857137,8.9375,467.68292682926847,510.6060606060606,
558.7500000000011,470.0,764.2857142857137,8.9375,467.68292682926847,510.6060606060606,
471.66666666666686,221.99999999999991,367.7777777777784,7.9583333333333375,233.0132450331125,304.5121951219516,
471.66666666666686,221.99999999999991,367.7777777777784,7.9583333333333375,233.0132450331125,304.5121951219516,
471.66666666666686,221.99999999999991,367.7777777777784,7.9583333333333375,233.0132450331125,304.5121951219516,
471.66666666666686,221.99999999999991,367.7777777777784,7.9583333333333375,233.0132450331125,304.5121951219516,
428.5714285714284,191.0714285714286,248.73161764705887,6.111111111111122,209.53703703703698,240.64569536423846,
428.5714285714286,191.07142857142864,248.73161764705887,6.111111111111134,209.53703703703704,240.6456953642383,
410.4545454545457,175.45918367346945,246.52684563758388,4.942168674698795,203.92857142857144,233.24352331606218,
410.4545454545457,175.45918367346945,246.52684563758388,4.942168674698795,203.92857142857144,233.24352331606218,
410.4545454545457,175.45918367346945,246.52684563758388,4.942168674698795,203.92857142857144,233.24352331606218,
410.4545454545457,175.45918367346945,246.52684563758388,4.942168674698795,203.92857142857144,233.24352331606218,
407.8571428571429,194.01315789473696,327.53164556962025,7.500000000000017,217.65625000000006,242.11839530332685,
407.85714285714266,194.01315789473688,327.53164556962025,7.500000000000009,217.65625000000003,242.1183953033269,
407.8571428571429,194.01315789473696,327.53164556962025,7.500000000000017,217.65625000000006,242.11839530332685,
391.3043478260869,218.56459330143554,393.97590361445793,11.772727272727293,232.98387096774204,266.94560669456087,
391.3043478260869,218.56459330143554,393.97590361445793,11.772727272727293,232.98387096774204,266.94560669456087,
391.3043478260869,218.56459330143554,393.97590361445793,11.772727272727293,232.98387096774204,266.94560669456087,
391.3043478260869,218.56459330143554,393.97590361445793,11.772727272727293,232.98387096774204,266.94560669456087,
387.1212121212119,231.74778761061953,417.2839506172842,9.500000000000014,240.4310344827587,300.5928853754936,
387.1212121212119,231.74778761061953,417.2839506172842,9.500000000000014,240.4310344827587,300.5928853754936,
382.3913043478261,243.91891891891882,414.93055555555554,18.02941176470587,244.47852760736208,317.481884057971,
382.391304347826,243.918918918919,414.93055555555554,18.029411764705863,244.47852760736197,317.4818840579714,
382.3913043478261,243.91891891891882,414.93055555555554,18.02941176470587,244.47852760736208,317.481884057971,
382.3913043478261,243.91891891891882,414.93055555555554,18.02941176470587,244.47852760736208,317.481884057971,
425.8333333333335,307.35294117647095,458.13253012048244,15.117647058823533,323.40425531914946,378.6949685534591,
425.8333333333335,307.35294117647095,458.13253012048216,15.117647058823533,323.4042553191491,378.6949685534591,
425.8333333333335,307.35294117647095,458.13253012048216,15.117647058823533,323.4042553191491,378.6949685534591,
629.545454545454,411.85897435897465,488.2812500000001,13.088235294117656,414.51612903225805,463.08539944903566,
629.5454545454546,411.85897435897436,488.28124999999983,13.08823529411768,414.51612903225816,463.0853994490359,
629.5454545454546,411.85897435897436,488.28124999999983,13.08823529411768,414.51612903225816,463.0853994490359,
629.5454545454546,411.85897435897436,488.28124999999983,13.08823529411768,414.51612903225816,463.0853994490359,
872.868004801591,487.4036260420054,626.7179046647367,14.17526666666668,534.1853947414168,609.6999851450049,
877.7827508637337,489.17001354938884,632.42012604478,14.015266666666676,541.8558111512906,615.8417858854413,
997.69014627757,599.6579583585644,826.606376411235,6.21506666666668,654.0860222563972,760.0645853345277,
1113.7356029140026,626.5041088716202,845.7379224882109,5.726230616925767,663.0750737992756,781.3252637326896,
1109.787657447991,598.8231473249256,864.9038490976817,5.197327366778895,630.5716920429113,772.7525306482512,
1119.0959683959595,597.1568463129553,868.5128557704733,5.009660958038434,629.8844656486256,773.4281484974597,
1044.4033851323545,598.6568716418984,943.2365296646221,4.940235359978367,563.9320139959008,774.2621592036437,
